"ADM3_PCODE","ADM3_EN","ADM2_EN","ADM1_EN","est","lower","upper","pop_u5","n_stunted","cum_share"
"MG41406130","Bemaharivo","Marovoay","Boeny",0.327354158009992,0.239026915113277,0.428765749455269,3044.46020507812,996.616707028277,0.677837482876479
"MG51507250","Vohitany","Ampanihy Ouest","Atsimo Andrefana",0.306466591761264,0.222605968964143,0.393325438730841,3247.58740234375,995.277042643105,0.678424022477208
"MG72716210","Andrafainkona","Vohemar","Sava",0.34968818684307,0.250344151194587,0.465844024455781,2834.7568359375,991.280978099981,0.6790082071054
"MG21220330","Androy","Lalangina","Haute Matsiatra",0.502001929894923,0.412937561299468,0.599172546044656,1974.25866699219,991.081660941855,0.679592274271417
"MG33312051","Ambohitrarivo","Amparafaravola","Alaotra Mangoro",0.416443127469487,0.319932493865613,0.512133359247345,2370.24951171875,987.074119543182,0.680173979701323
"MG21220350","Alatsinainy Ialamarina","Lalangina","Haute Matsiatra",0.476039256234931,0.392903623886005,0.556081608313622,2072.06762695312,986.385532003245,0.68075527933079
"MG14119051","Kiranomena","Fenoarivobe","Bongolava",0.337974256114114,0.257948828753171,0.421682953759923,2915.42407226562,985.338282081156,0.681335961791846
"MG31308070","Manjakandriana","Mahanoro","Atsinanana",0.377160184459631,0.280406495382059,0.474230479917515,2607.36987304688,983.396102272843,0.681915499681771
"MG52513010a","Mahaenegne","Beloha","Androy",0.328438807850984,0.253039483443301,0.419903827396599,2987.439453125,981.191052511372,0.682493738085272
"MG13105050","Ambohitrambo","Arivonimamo","Itasy",0.533941831267858,0.455610141675018,0.621141736711919,1832.35803222656,978.372603265419,0.683070315511954
"MG53519170","Esira","Amboasary-Atsimo","Anosy",0.47903191864447,0.380573653060407,0.582253529721585,2041.63256835938,978.007166388228,0.683646677578298
"MG23209251","Mahela","Mananjary","Vatovavy",0.414246920784616,0.309970939597017,0.517647698841711,2351.7333984375,974.198318809074,0.684220795003359
"MG51504150","Basibasy","Morombe","Atsimo Andrefana",0.309260691104808,0.221714451773884,0.417322992799783,3148.29833984375,973.644920384198,0.684794586298029
"MG21208071","Manandroy","Ambohimahasoa","Haute Matsiatra",0.509688992052615,0.422716000455137,0.600968397274875,1909.23583984375,973.116490800688,0.685368066177019
"MG21208190","Ambatosoa","Ambohimahasoa","Haute Matsiatra",0.53079457392055,0.442398060077383,0.620125870981439,1829.2607421875,970.961676239003,0.68594027617434
"MG23212212","Antananabo","Vohipeno","Fitovinany",0.459212066220052,0.36558418263069,0.550844869891871,2112.080078125,969.89265669799,0.686511856173913
"MG42414031","Beandrarezona","Bealanana","Sofia",0.32911779441221,0.228122466602755,0.449090945262219,2943.19653320312,968.658351529475,0.687082708769125
"MG13105214","Mahatsinjo Est","Arivonimamo","Itasy",0.626585285039795,0.528854002051113,0.721744849148557,1545.2236328125,968.214390416048,0.687653299727866
"MG31301001a","Toamasina","Toamasina I","Atsinanana",0.265337322651139,0.166638970019731,0.380415217101767,3648.40356445312,968.057633742863,0.688223798306302
"MG53515111","Ranopiso","Taolagnaro","Anosy",0.521447416776233,0.417131792782628,0.617182691390365,1854.15783691406,966.845814354246,0.688793582731763
"MG11117050","Ambohidrapeto","Antananarivo Atsimondrano","Analamanga",0.414417708778624,0.353658807014722,0.477860693874396,2330.51538085938,965.806844409083,0.689362754868394
"MG11117470","Ambatofahavalo","Antananarivo Atsimondrano","Analamanga",0.550449652208581,0.463707161497499,0.630108548374927,1754.44226074219,965.732132245574,0.689931882975432
"MG12109211","Mahaiza","Betafo","Vakinankaratra",0.4855830888067,0.390987267511212,0.577431135712986,1987.94702148438,965.313455076462,0.690500764346406
"MG42412070","Tsiamalao","Befandriana Nord","Sofia",0.230367642370995,0.155028988241667,0.326769307957059,4185.1103515625,964.114004751898,0.69106893885378
"MG53517150","Benato Toby","Betroka","Anosy",0.363611676696626,0.272802519074872,0.465782253337094,2637.94921875,959.189138470242,0.691634211024438
"MG52516152","Ampamata","Antanimora Sud","Androy",0.449487619379359,0.349019755064785,0.554871063673509,2133.38940429688,958.93212454655,0.692199331730894
"MG25222051","Ranotsara Sud","Befotaka","Atsimo Atsinanana",0.483235433825624,0.373824190361343,0.602436533766499,1980.87939453125,957.231113572548,0.692763449992547
"MG51520111","Ambohimahavelona","Toliary-II","Atsimo Andrefana",0.283675275928817,0.206169655405305,0.376552776803726,3369.60791015625,955.874453685497,0.693326768743397
"MG21208270","Befeta","Ambohimahasoa","Haute Matsiatra",0.462958335469051,0.385104465730548,0.541391960764243,2050.44165039062,949.269053441257,0.693886194780303
"MG72712030","Tanandava","Andapa","Sava",0.317044768478797,0.231146858757351,0.41628729765659,2992.26782226562,948.682858936758,0.694445275359336
"MG11117410","Androhibe","Antananarivo Atsimondrano","Analamanga",0.522533654166414,0.435537016071218,0.604323057214574,1813.52221679688,947.626390854846,0.695003733337484
"MG12110130","Belambo Firaisana","Ambatolampy","Vakinankaratra",0.588669200445085,0.491953630952612,0.674102463363825,1605.70288085938,945.227831027858,0.695560777789284
"MG44402110","Mahabe","Besalampy","Melaky",0.272226273885459,0.190494191465469,0.368869689705297,3469.896484375,944.596990709659,0.696117450472408
"MG13105090","Amboanana","Arivonimamo","Itasy",0.595721794087272,0.516540791984969,0.67246985860603,1583.69323730469,943.440576611028,0.696673441654167
"MG72716110","Daraina","Vohemar","Sava",0.302183866519798,0.207852212092413,0.401077887745496,3117.94873046875,942.193802983542,0.697228698083616
"MG21224150","Maneva","Vohibato","Haute Matsiatra",0.458846158769409,0.376418456031221,0.544420019854446,2047.58508300781,939.526550091676,0.697782382639729
"MG12109230","Alakamisy Marososona","Betafo","Vakinankaratra",0.520582249052447,0.422126708912193,0.607395557125114,1803.88513183594,939.070578963422,0.698335798481591
"MG52518270","Bevitiky","Bekily","Androy",0.402724088636182,0.315468094237453,0.496406242490701,2328.9013671875,937.904680624144,0.698888527232808
"MG23210451","Mahabako","Manakara Atsimo","Fitovinany",0.437152216746742,0.346858802576821,0.525201119425499,2136.41528320312,933.938676943865,0.699438918727044
"MG22223010","Ambovombe Centre","Manandriana","Amoron I Mania",0.49329327417399,0.40527516669511,0.584361400448888,1892.88757324219,933.748708647897,0.699989198268605
"MG24216192","Andiolava","Ihosy","Ihorombe",0.332822963236809,0.25911820331247,0.415272296129253,2802.31713867188,932.675494022069,0.700538845340158
"MG51505030","Tandrano","Ankazoabo","Atsimo Andrefana",0.355685897059399,0.256127216826541,0.476988605875875,2619.35571289062,931.667886457163,0.701087898605451
"MG32304110","Antanambe","Mananara-Avaratra","Analanjirofo",0.347371889791098,0.259831151006588,0.451353227262951,2681.228515625,931.383416434437,0.701636784226031
"MG13112190","Soavimbazaha","Miarinarivo","Itasy",0.513215063932231,0.438216748110915,0.593525129627465,1814.19067382812,931.069982653958,0.702185485132892
"MG54509070","Ampanihy","Mahabo","Menabe",0.349448298997794,0.253845327432689,0.440811586322546,2657.296875,928.587872900902,0.702732723275516
"MG72716010","Vohemar","Vohemar","Sava",0.296245384361146,0.182666959840592,0.438912219224252,3125.8994140625,926.033273393227,0.703278455934028
"MG72710130a","Manakambahiny Ankavia","Antalaha","Sava",0.280348977806738,0.18489563244915,0.38173271797975,3297.89428710938,924.561292305795,0.703823321120306
"MG32318011","Soanierana Ivongo","Soanierana Ivongo","Analanjirofo",0.389456081014546,0.303256904208311,0.501178580274631,2370.59448242188,923.242436798729,0.704367409074769
"MG12110330","Andranovelona","Ambatolampy","Vakinankaratra",0.592215319003624,0.499326011732337,0.672477772504708,1556.86535644531,921.999513712951,0.704910764546135
"MG23210231","Ambahive","Manakara Atsimo","Fitovinany",0.407252513119359,0.317168299463028,0.496160356813151,2263.03100585938,921.625064403261,0.70545389934593
"MG71719270","Marotolana","Ambanja","Diana",0.281734954079399,0.176593590218335,0.408349228886874,3270.1787109375,921.323648957404,0.705996856514685
"MG13105291","Ambohipandrano","Arivonimamo","Itasy",0.573382578772994,0.490887754880163,0.657936157216525,1606.11145019531,920.916325109821,0.706539573638151
"MG13112072","Antoby Est","Miarinarivo","Itasy",0.473894994635665,0.403844173016102,0.551345307317346,1943.14953613281,920.848839001954,0.707082250990504
"MG25214010","Vangaindrano","Vangaindrano","Atsimo Atsinanana",0.478440780505019,0.366940539879688,0.586699586338639,1923.81921386719,920.433566233169,0.707624683613085
"MG13112010","Miarinarivo I","Miarinarivo","Itasy",0.52983921912703,0.439584641959223,0.617802923764825,1732.39831542969,917.892570664248,0.708165618768666
"MG71719110","Antsakoamanondro","Ambanja","Diana",0.271697551878353,0.186794645691242,0.369264554037372,3375.77587890625,917.190041988823,0.708706139907978
"MG53519210","Manevy","Amboasary-Atsimo","Anosy",0.471703298439582,0.36410431472352,0.589796479234592,1942.13745117188,916.112641740816,0.7092460261106
"MG12109130","Soavina","Betafo","Vakinankaratra",0.463515639807203,0.376819613163025,0.554649996973295,1971.77758789062,913.949750208627,0.709784637671607
"MG25213230","Tangainony","Farafangana","Atsimo Atsinanana",0.461829603718644,0.379016094391043,0.543070549458045,1975.00341796875,912.115045863475,0.710322167999242
"MG42410371","Ankiabe-Salohy","Mandritsara","Sofia",0.275353175486382,0.186875327550203,0.378157094446753,3300.27368164062,908.740838213879,0.710857709828878
"MG25214111","Vohitrambo","Vangaindrano","Atsimo Atsinanana",0.513814727305185,0.421948174680462,0.603234719158938,1767.98645019531,908.417475786367,0.711393061093615
"MG12114230","Ambodiriana","Antanifotsy","Vakinankaratra",0.581847717392169,0.484416980784387,0.660682978557158,1559.61743164062,907.459842605134,0.711927848003142
"MG21205130","Sendrisoa","Ambalavao","Haute Matsiatra",0.49293732335619,0.403129303236443,0.589116062069899,1835.99267578125,905.029315301178,0.712461202547154
"MG12120010a","Maromandray","Mandoto","Vakinankaratra",0.359057339732904,0.271644092230126,0.457730226942283,2517.37475585938,903.881882949636,0.71299388088295
"MG42409091a","Ambatomilahatrano","Port-Berge (Boriziny-Vaovao)","Sofia",0.291267680149184,0.200805780230916,0.388543006946692,3100.71704101562,903.138659335665,0.713526121220015
"MG53515251","Manantenina","Taolagnaro","Anosy",0.526417323233589,0.408354315880603,0.6487543968382,1714.97680664062,902.793499959445,0.714058158146738
"MG32304093","Ambatoharanana","Mananara-Avaratra","Analanjirofo",0.367093091672539,0.265139819243354,0.470876541827326,2456.16162109375,901.639963134741,0.71458951526774
"MG25214112","Anilobe","Vangaindrano","Atsimo Atsinanana",0.503973803505843,0.411615804480507,0.589366248278997,1772.16760253906,893.126047101442,0.715115854942647
"MG21205130a","Namoly","Ambalavao","Haute Matsiatra",0.493158923099048,0.38974033218935,0.594532338818051,1807.09631347656,891.18567189036,0.715641051109914
"MG54502090","Ankiliabo","Manja","Menabe",0.34430885771474,0.24416165935596,0.450492025553675,2578.34521484375,887.747095717118,0.716164220845335
"MG54511091","Ambatolahy","Miandrivazo","Menabe",0.263167194014195,0.17880375238403,0.373747564456765,3370.05297851562,886.887386035138,0.716686883934112
"MG44420090","Bekopaka","Antsalova","Melaky",0.234860957471214,0.161229117305021,0.327668016055051,3766.5126953125,884.606777948575,0.717208203008207
"MG12120050","Antanambao Ambary","Mandoto","Vakinankaratra",0.369360031906047,0.27609921825403,0.47595999840782,2394.8896484375,884.576516958337,0.717729504248807
"MG31308011","Mahanoro","Mahanoro","Atsinanana",0.332093821863018,0.244861962249918,0.431633592027781,2661.82421875,883.975377932231,0.718250451224384
"MG44421110","Ankisatra","Maintirano","Melaky",0.252068597174567,0.166393063472635,0.366794338066913,3489.79931640625,879.668818107287,0.71876886024543
"MG43404171","Andriba","Maevatanana","Betsiboka",0.315256035930512,0.230345441178055,0.402383045400332,2788.41821289062,879.06567231234,0.719286913818818
"MG43404010","Maevatanana I","Maevatanana","Betsiboka",0.26818904110499,0.188754274149132,0.362322196110159,3269.51806640625,876.848915104932,0.719803661006314
"MG25215012","Ankazovelo","Midongy-Atsimo","Atsimo Atsinanana",0.546217813499116,0.444282133382359,0.650733549511962,1602.10754394531,875.099679644247,0.720319377329211
"MG51512130","Andranolava","Sakaraha","Atsimo Andrefana",0.387702409306166,0.287930190112075,0.516171685464693,2255.52465820312,874.472344234817,0.720834723948956
"MG51506070","Antohabato","Betioky Atsimo","Atsimo Andrefana",0.333462075305585,0.244419172406902,0.430665986979572,2618.84033203125,873.283932013107,0.721349370210107
"MG11107070","Mangamila","Anjozorobe","Analamanga",0.512148177255864,0.417958265626837,0.618106807994396,1705.00549316406,873.215455535211,0.721863976116498
"MG43408110","Sarobaratra","Tsaratanana","Betsiboka",0.339644132421586,0.258282569996577,0.420234917953369,2569.10668945312,872.5820126378,0.722378208720453
"MG31308130","Ambodibonara","Mahanoro","Atsinanana",0.384738297929134,0.28960971012186,0.478543376383239,2265.13208007812,871.483061073937,0.722891793687033
"MG31310050","Fanandrana","Toamasina II","Atsinanana",0.438699769631347,0.320963379204496,0.5626550802828,1985.99377441406,871.255011324738,0.723405244258663
"MG23212211","Ifatsy","Vohipeno","Fitovinany",0.447482184153657,0.351720526166752,0.536055539190335,1946.38159179688,870.971085893738,0.723918527506521
"MG12114110","Ambohimandroso","Antanifotsy","Vakinankaratra",0.567436875978734,0.475389504939792,0.655621222872643,1534.36254882812,870.653891325799,0.724431623824341
"MG23207052","Ambodirian'i Sahafary","Nosy-Varika","Vatovavy",0.406089381145178,0.312742000653334,0.501493280678737,2142.38525390625,869.999901933344,0.724944334731204
"MG52513091a","Ambatotsivala","Beloha","Androy",0.380905043369881,0.297517180540338,0.476392628358118,2280.4033203125,868.617125624453,0.725456230736257
"MG71718004","Bemanondrobe","Nosy-Be","Diana",0.305679711222975,0.207302148683799,0.417767983280859,2835.67749023438,866.809076336333,0.725967061216373
"MG51506330","Lazarivo","Betioky Atsimo","Atsimo Andrefana",0.340926016515833,0.25668381493791,0.436684922589453,2538.6689453125,865.498290777842,0.72647711922048
"MG31306230","Maroseranana","Brickaville","Atsinanana",0.365352198103614,0.256905358647296,0.497826557322736,2368.51123046875,865.340784284854,0.726987084402396
"MG22204170","Mahazoarivo","Fandriana","Amoron I Mania",0.572776241561535,0.487528158100462,0.66540622195789,1509.13732910156,864.398007363007,0.727496493984238
"MG52514032","Anjampaly","Tsihombe","Androy",0.443945784756081,0.3466813671001,0.546382826869366,1935.13757324219,859.096168563981,0.728002779070809
"MG32303010","Maroantsetra","Maroantsetra","Analanjirofo",0.282899477265629,0.196505423437637,0.402239654963281,3036.02026367188,858.88854556063,0.72850894180038
"MG42414010","Bealanana","Bealanana","Sofia",0.326001262064591,0.229233342123702,0.442173242394476,2629.158203125,857.108892386222,0.729014055739496
"MG72710070","Antombana","Antalaha","Sava",0.279666465970492,0.193189932796636,0.375052944684396,3057.42333984375,855.058780429801,0.72951796150059
"MG33313194","Andromba","Ambatondrazaka","Alaotra Mangoro",0.424108580140463,0.326810680771008,0.519587938522482,2012.6259765625,853.571945273734,0.730020991035607
"MG32315170","Ambodimangavalo","Vavatenina","Analanjirofo",0.412397605674468,0.313066968288841,0.522445986521658,2064.38208007812,851.346227021497,0.730522708903782
"MG54510132","Antsoha","Belo Sur Tsiribihina","Menabe",0.2731608405816,0.188927663314339,0.361260786994964,3115.86108398438,851.131232836668,0.731024300070951
"MG51506150","Bezaha","Betioky Atsimo","Atsimo Andrefana",0.34792074535548,0.250169429824955,0.44618964648502,2444.75952148438,850.58255492975,0.731525567889638
"MG53515210","Bevoay","Taolagnaro","Anosy",0.530670109792252,0.4113750157162,0.653188569203913,1596.23315429688,847.073223244755,0.732024767578631
"MG11104010","Ankazobe","Ankazobe","Analamanga",0.482037805578699,0.369267361356855,0.589914911920651,1754.82165527344,845.890379889988,0.732523270190892
"MG51520010","Mitsinjo Betanimena","Toliary-II","Atsimo Andrefana",0.31034650199347,0.200184496659475,0.442209554230296,2725.29760742188,845.786579354551,0.733021711631115
"MG42423051","Ambohitoaka","Mampikony","Sofia",0.292289013743193,0.201367400542346,0.389035299865603,2891.5703125,845.174234809721,0.733519792202646
"MG25215032","Bevaho","Midongy-Atsimo","Atsimo Atsinanana",0.523150076670626,0.412299984600782,0.619734162860393,1613.921875,844.32335264665,0.734017371329793
